"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Olig2",0.000293606733544669,6.64910726194169e-07,161,18,3.40119738166216,0,2.06372361216343e-232,3.40119738166216,30,137,186,25.2636600295946,21.4976485966115,29.1865886056186,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem63a",0.000284155670028818,9.98629774736352e-07,193,42,3.36729582998647,0,3.75782617193668e-261,3.36729582998647,29,166,221,30.2850086069053,26.0482457447994,34.6786886120522,TRUE,TRUE,TRUE,FALSE,TRUE
"Adamts4",0.000266408433976945,1.66744218300248e-06,179,104,3.3322045101752,0,7.86201691376189e-207,3.3322045101752,28,153,206,28.0881686043319,24.0083228852669,32.3249314664378,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmeff1",0.000262770693919308,4.38880787740385e-06,171,144,3.29583686600433,0,4.15399715831495e-181,3.29583686600433,27,146,197,26.8328314600042,22.9099028839802,30.9126771790691,TRUE,TRUE,TRUE,FALSE,TRUE
"Mbp",0.0064719816736023,0.000231576808783266,4840,5758,6.47389069635227,3.17805383034795,0,3.29583686600433,27,4705,4976,759.478972318247,738.295158007717,780.819703771817,TRUE,TRUE,TRUE,FALSE,TRUE
"Qdpr",0.00238499008023055,7.85235849575838e-05,1649,2020,5.47646355193151,2.19722457733622,0,3.27923897459529,26.5555555555556,1570,1729,258.756368874543,246.359914574307,271.30974031782,TRUE,TRUE,TRUE,FALSE,TRUE
"Grb14",0.000524903372420749,6.33921263318083e-06,373,243,3.97029191355212,0.693147180559945,0,3.27714473299218,26.5,336,411,58.5300943542781,52.7241600617626,64.4929457898346,TRUE,TRUE,TRUE,FALSE,TRUE
"Lpar1",0.000514088172507204,1.03251048138958e-05,354,421,3.95124371858143,0.693147180559945,0,3.25809653802148,26,318,391,55.5486686364999,49.8996514870253,61.3546029290154,TRUE,TRUE,TRUE,FALSE,TRUE
"Carhsp1",0.000242035957838617,2.4102882325915e-06,159,88,3.2188758248682,0,8.45050341595249e-186,3.2188758248682,25,135,184,24.9498257435127,21.1838143105296,28.8727543195367,TRUE,TRUE,TRUE,FALSE,TRUE
"Stmn4",0.00219619550680115,8.17071602218904e-05,1498,2277,5.39816270151775,2.19722457733622,0,3.20093812418153,24.5555555555555,1423,1574,235.061880275358,223.293094547286,246.987583146471,TRUE,TRUE,TRUE,FALSE,TRUE
"Evi2a",0.000480954686685879,7.37920630776986e-06,341,289,3.89182029811063,0.693147180559945,0,3.19867311755068,24.5,305,378,53.5087457769674,47.8597286274928,59.3146800694829,TRUE,TRUE,TRUE,FALSE,TRUE
