"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Plcb1",0.000589511489340659,7.47185629575065e-05,1147,2156,4.0943445622221,2.07944154167984,0,2.01490302054226,7.5,1081,1214,61.5150288133821,57.9753671728562,65.1083216908856,TRUE,TRUE,TRUE,FALSE,TRUE
"Prkcg",0.000142382317685844,8.47001336857515e-06,306,736,2.70805020110221,0.693147180559945,7.22866536406196e-97,2.01490302054226,7.5,272,341,16.4111585151656,14.587696457925,18.2882518093839,TRUE,TRUE,TRUE,FALSE,TRUE
"Sipa1l3",0.000140095674337427,1.07719331415501e-05,270,263,2.70805020110221,0.693147180559945,7.71096996237986e-154,2.01490302054226,7.5,238,303,14.4804339839696,12.7642344006843,16.2502648042326,TRUE,TRUE,TRUE,FALSE,TRUE
"1500009C09Rik",0.000210828053341952,1.58716680007726e-05,430,848,3.09104245335832,1.09861228866811,1.76630584973523e-159,1.99243016469021,7.33333333333333,390,471,23.0614319003961,20.9161824212895,25.2603126164803,TRUE,TRUE,TRUE,FALSE,TRUE
"Arl4d",6.30532590239172e-05,4.03282458157124e-06,122,122,1.94591014905531,0,1.14237905789689e-69,1.94591014905531,7,101,144,6.54301091127516,5.41675493474419,7.7228981247838,TRUE,TRUE,TRUE,FALSE,TRUE
"Cebpb",5.89794452747253e-05,4.78144921348406e-06,120,163,1.94591014905531,0,1.62553678196669e-58,1.94591014905531,7,99,142,6.43574843731983,5.30949246078886,7.61563565082847,TRUE,TRUE,TRUE,FALSE,TRUE
"Csmd1",5.70218609696186e-05,2.72242018140045e-06,105,70,1.94591014905531,0,4.81333621541138e-71,1.94591014905531,7,85,126,5.63127988265485,4.55865514310155,6.75753585918582,TRUE,TRUE,TRUE,FALSE,TRUE
"Fstl4",6.0139813749192e-05,4.24871974796682e-06,114,179,1.94591014905531,0,4.86876918587377e-51,1.94591014905531,7,94,135,6.11396101545384,5.04133627590054,7.24021699198481,TRUE,TRUE,TRUE,FALSE,TRUE
"March4",5.61346998642534e-05,1.55668776329701e-06,121,82,1.94591014905531,0,3.96550073494358e-81,1.94591014905531,7,100,143,6.4893796742975,5.36312369776653,7.66926688780613,TRUE,TRUE,TRUE,FALSE,TRUE
"Osbpl5",5.54151320426632e-05,1.84396591074333e-06,107,73,1.94591014905531,0,9.13463865355075e-72,1.94591014905531,7,87,128,5.73854235661018,4.66591761705688,6.86479833314116,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptchd2",6.13750365740142e-05,2.24083591358979e-06,115,74,1.94591014905531,0,1.25893739362884e-78,1.94591014905531,7,94,136,6.16759225243151,5.04133627590054,7.29384822896248,TRUE,TRUE,TRUE,FALSE,TRUE
"Trim9",0.000270114573639302,3.45975244956083e-05,530,1075,3.3322045101752,1.38629436111989,7.50618093162541e-192,1.94591014905531,7,485,576,28.4245555981626,26.0111499341677,30.8915924991352,TRUE,TRUE,TRUE,FALSE,TRUE
"AI504432",0.000132387792417582,5.16858708807742e-06,254,154,2.63905732961526,0.693147180559945,4.30095793590497e-175,1.94591014905531,7,223,286,13.622334192327,11.9597658460194,15.3385337756123,TRUE,TRUE,TRUE,FALSE,TRUE
