"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Nedd4l",0.00012518143103652,3.44208062839018e-05,2172,231,2.63905732961526,1.38629436111989,1.03710159965141e-157,1.25276296849537,3.5,2081,2264,13.0508885509999,12.5040971798484,13.6036886185376,TRUE,TRUE,TRUE,FALSE,TRUE
"Gng3",0.00065123318161549,0.000175456328539518,10969,1356,4.18965474202643,2.94443897916644,0,1.24521576285998,3.47368421052632,10764,11175,65.9093906611038,64.6776079019164,67.1471821166775,TRUE,TRUE,TRUE,FALSE,TRUE
"Sept3",0.000650657907423468,0.00017776927059713,11290,1346,4.18965474202643,2.94443897916644,0,1.24521576285998,3.47368421052632,11082,11499,67.8381822010997,66.5883733527535,69.0939997458321,TRUE,TRUE,TRUE,FALSE,TRUE
"Ypel3",0.000956923577525664,0.000273419001291805,16143,2145,4.57471097850338,3.3322045101752,0,1.24250646832818,3.46428571428571,15895,16392,96.9983857637158,95.5082290599184,98.4945511638995,TRUE,TRUE,TRUE,FALSE,TRUE
"Bend6",0.000542639862135389,0.000148523387523294,9384,1094,4.00733318523247,2.77258872223978,0,1.23474446299269,3.4375,9195,9574,56.3856068888502,55.2499632718433,57.5272592022434,TRUE,TRUE,TRUE,FALSE,TRUE
"Prkce",0.00053950046444986,0.000154833664456115,9276,1087,4.00733318523247,2.77258872223978,0,1.23474446299269,3.4375,9088,9465,55.736667679132,54.6070327585114,56.8723112961389,TRUE,TRUE,TRUE,FALSE,TRUE
"Fgf9",0.000227621003898083,5.83358829854409e-05,3904,450,3.17805383034795,1.94591014905531,5.1702349365649e-264,1.23214368129263,3.42857142857143,3782,4027,23.4579506920366,22.7248897329104,24.197020347549,TRUE,TRUE,TRUE,FALSE,TRUE
"Ehd1",0.000156029927626459,3.66420708410982e-05,2672,311,2.83321334405622,1.6094379124341,6.72462636634515e-180,1.22377543162212,3.4,2571,2774,16.0552367441398,15.4483584091255,16.6681237755403,TRUE,TRUE,TRUE,FALSE,TRUE
"Kank2",0.00016336345654681,3.60249192803661e-05,2795,251,2.83321334405622,1.6094379124341,1.36897239847751e-228,1.22377543162212,3.4,2692,2899,16.7943063996522,16.1754106718654,17.4192108238253,TRUE,TRUE,TRUE,FALSE,TRUE
"St3gal2",0.000158554384442361,3.76649026297837e-05,2717,292,2.83321334405622,1.6094379124341,3.67609831668146e-195,1.22377543162212,3.4,2615,2820,16.3256280815224,15.7127410501218,16.9445238093092,TRUE,TRUE,TRUE,FALSE,TRUE
"Ncdn",0.00043077821543622,0.000119824396088395,7417,1170,3.78418963391826,2.56494935746154,0,1.21924027645672,3.38461538461538,7249,7586,44.5665010970377,43.5570401041427,45.581970786319,TRUE,TRUE,TRUE,FALSE,TRUE
"Caln1",0.000730635027516293,0.000214644357084234,12859,1738,4.30406509320417,3.09104245335832,0,1.21302263984585,3.36363636363636,12637,13082,77.2658268311728,75.9318962334186,78.6057661253132,TRUE,TRUE,TRUE,FALSE,TRUE
"Ephx4",9.35419904866157e-05,1.69939477289933e-05,1590,133,2.30258509299405,1.09861228866811,9.56835403549721e-137,1.20397280432594,3.33333333333333,1512,1669,9.55382725418498,9.08514893605515,10.0285142687011,TRUE,TRUE,TRUE,FALSE,TRUE
"Kndc1",8.74732798040411e-05,1.84086763542013e-05,1532,133,2.30258509299405,1.09861228866811,6.74777199300699e-129,1.20397280432594,3.33333333333333,1456,1609,9.20532286378075,8.74866193842348,9.6679924855243,TRUE,TRUE,TRUE,FALSE,TRUE
"Mmp24",9.2883684094979e-05,1.97504895422213e-05,1612,151,2.30258509299405,1.09861228866811,6.05375073096717e-129,1.20397280432594,3.33333333333333,1534,1691,9.68601857468314,9.21734025655331,10.1607055891992,TRUE,TRUE,TRUE,FALSE,TRUE
"Ppargc1b",9.45395802789367e-05,2.41340573519135e-05,1632,203,2.30258509299405,1.09861228866811,4.09308072199548e-104,1.20397280432594,3.33333333333333,1553,1712,9.80619250240874,9.33150548789263,10.2868882133111,TRUE,TRUE,TRUE,FALSE,TRUE
"Spint2",9.32180150269561e-05,2.31047289113977e-05,1572,293,2.30258509299405,1.09861228866811,1.66325466558623e-62,1.20397280432594,3.33333333333333,1495,1650,9.44567071923194,8.9830010974884,9.91434903736177,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem240",9.44016935699217e-05,2.10102496788686e-05,1637,164,2.30258509299405,1.09861228866811,8.71559680996483e-125,1.20397280432594,3.33333333333333,1558,1717,9.83623598434014,9.36154896982403,10.3169316952425,TRUE,TRUE,TRUE,FALSE,TRUE
"Zdhhc2",9.40442180741642e-05,1.53412195875624e-05,1630,121,2.30258509299405,1.09861228866811,4.37248948558184e-150,1.20397280432594,3.33333333333333,1551,1710,9.79417510963618,9.31948809512007,10.2748708205386,TRUE,TRUE,TRUE,FALSE,TRUE
"Sh3gl2",0.000518390568389198,0.000153734846649959,8902,1403,3.97029191355212,2.77258872223978,0,1.19770319131234,3.3125,8718,9087,53.4894152306633,52.3838150955878,54.6010240621251,TRUE,TRUE,TRUE,FALSE,TRUE
"Snrpn",0.000952983898822839,0.000282612230705075,16442,2397,4.56434819146784,3.36729582998647,0,1.19705236148136,3.31034482758621,16191,16694,98.7949859832135,97.2868031902573,100.309177472556,TRUE,TRUE,TRUE,FALSE,TRUE
"Eno2",0.000977560944920535,0.00028634415340287,16775,2424,4.59511985013459,3.40119738166216,0,1.19392246847243,3.3,16522,17029,100.795881879845,99.2756816941159,102.32209076196,TRUE,TRUE,TRUE,FALSE,TRUE
"Rnf152",0.000220333109009423,6.27964844261647e-05,3845,499,3.13549421592915,1.94591014905531,2.09048753521153e-233,1.18958406687384,3.28571428571429,3724,3967,23.1034376052461,22.3763853425062,23.8364985643722,TRUE,TRUE,TRUE,FALSE,TRUE
"Faim2",0.000483560979197881,0.000136505626237521,8406,1079,3.89182029811063,2.70805020110221,0,1.18377009700842,3.26666666666667,8227,8586,50.5091018230685,49.4335451699244,51.5906671725989,TRUE,TRUE,TRUE,FALSE,TRUE
"Ppp2r2c",0.000483593559401809,0.000135170056103785,8273,1036,3.89182029811063,2.70805020110221,0,1.18377009700842,3.26666666666667,8095,8452,49.7099452036933,48.6403972469355,50.7855018568374,TRUE,TRUE,TRUE,FALSE,TRUE
"2010107G23Rik",0.000117283599953589,2.61359518294509e-05,1968,217,2.56494935746154,1.38629436111989,4.85034323370717e-139,1.17865499634165,3.25,1882,2055,11.8251144881988,11.3083665989787,12.3478710738051,TRUE,TRUE,TRUE,FALSE,TRUE
"Samd14",0.000118681511022924,3.11677840744592e-05,2013,211,2.56494935746154,1.38629436111989,4.98407023026957e-148,1.17865499634165,3.25,1926,2101,12.0955058255814,11.572749239975,12.624271107574,TRUE,TRUE,TRUE,FALSE,TRUE
"Agtpbp1",0.000278661078812057,7.53424093361065e-05,4863,639,3.36729582998647,2.19722457733622,3.02054756104705e-291,1.17007125265025,3.22222222222222,4727,5000,29.220290526479,28.4031078179449,30.0434819313993,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem56",0.000153553214229994,3.65878060241265e-05,2740,321,2.77258872223978,1.6094379124341,2.11079478063606e-183,1.16315080980568,3.2,2638,2843,16.4638280984068,15.8509410670063,17.0827238261937,TRUE,TRUE,TRUE,FALSE,TRUE
"Zfand5",0.000658340252907976,0.000196480985483153,11340,1767,4.20469261939097,3.04452243772342,0,1.16017018166754,3.19047619047619,11132,11549,68.1386170204136,66.8888081720674,69.3944345651461,TRUE,TRUE,TRUE,FALSE,TRUE
"Car10",0.000500815608001969,0.000151193376085066,8514,1375,3.93182563272433,2.77258872223978,0,1.15923691048454,3.1875,8334,8695,51.1580410327868,50.0764756832564,52.2456150787034,TRUE,TRUE,TRUE,FALSE,TRUE
"5730409E04Rik",0.00018393508064132,5.2022536765807e-05,3186,439,2.94443897916644,1.79175946922805,1.55101294127454e-182,1.15267950993839,3.16666666666667,3076,3297,19.1437066866876,18.4827500841969,19.8106719855647,TRUE,TRUE,TRUE,FALSE,TRUE
"Rif1",0.000367544765854859,0.000112460344045965,6358,820,3.63758615972639,2.484906649788,0,1.15267950993839,3.16666666666667,6202,6515,38.2032916239674,37.2659349877077,39.1466569566133,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifitm10",0.000235833966714172,6.68025514742097e-05,4004,421,3.2188758248682,2.07944154167984,7.14020001731477e-292,1.13943428318836,3.125,3880,4128,24.0588203306646,23.3137419787659,24.8038986825633,TRUE,TRUE,TRUE,FALSE,TRUE
"Tubb4a",0.000773909110513338,0.00023703152846901,13086,2089,4.35670882668959,3.2188758248682,0,1.13783300182139,3.12,12862,13311,78.6298009108583,77.2838529203316,79.9817575977713,TRUE,TRUE,TRUE,FALSE,TRUE
"Pagr1a",0.000265590828867376,7.98511960222545e-05,4566,631,3.3322045101752,2.19722457733622,6.35871570497368e-260,1.13497993283898,3.11111111111111,4434,4699,27.4357076997539,26.6425597767649,28.2348643191291,TRUE,TRUE,TRUE,FALSE,TRUE
"Rock2",0.000638696853080025,0.000203897101901206,11157,1587,4.17438726989564,3.04452243772342,0,1.12986483217221,3.09523809523809,10951,11364,67.0390255817244,65.8012341261508,68.2828257336844,TRUE,TRUE,TRUE,FALSE,TRUE
"Gnai1",0.000394278161753315,0.00012425425508985,6799,1188,3.68887945411394,2.56494935746154,1.5692878689771e-290,1.1239300966524,3.07692307692308,6638,6961,40.8531267303168,39.8857266121257,41.8265355448941,TRUE,TRUE,TRUE,FALSE,TRUE
"Stmn3",0.00180092671689981,0.00057694445639975,30768,5597,5.19849703126583,4.07753744390572,0,1.12095958736011,3.06779661016949,30425,31112,184.875570413059,182.814587552565,186.942561969939,TRUE,TRUE,TRUE,FALSE,TRUE
"Baz2b",0.000449185894309689,0.000142817488514975,7859,1114,3.8286413964891,2.70805020110221,0,1.12059119538689,3.06666666666667,7686,8033,47.2223448997734,46.182840424947,48.2678580709861,TRUE,TRUE,TRUE,FALSE,TRUE
"Atp6v1g2",0.000527407436857625,0.000173036534640807,9072,1553,3.98898404656427,2.89037175789616,0,1.09861228866811,3,8886,9259,54.5108936163309,53.3932760884829,55.6345198405653,TRUE,TRUE,TRUE,FALSE,TRUE
"Emc4",0.000232823566179738,7.22364818030366e-05,4034,736,3.17805383034795,2.07944154167984,8.92685381049181e-163,1.09861228866811,3,3910,4159,24.239081222253,23.4940028703543,24.9901682705379,TRUE,TRUE,TRUE,FALSE,TRUE
