"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"Secretory Vesicle",0.258064516129032,-0.40104620749782,0.290322580645161,0.835253456221198,0.459459459459459,0.319243604004449,-0.649560117302052,0.588709677419355,-0.87399193548387,-0.392706872370266,-0.396195202646815,0.264784946236559,-0.384707287933094,0.403225806451613,0.418406072106262,-0.718637992831541,0.585253456221198,-0.338709677419355,0.653225806451613,0.412634408602151,0.592165898617512,0.708333333333333,-0.666666666666666,-0.5,0.481451612903226,-0.649560117302052,0.577880184331797,0.583126550868486,0.390681003584229,0.399193548387097,0.46384872080089,0.32741935483871,0.610752688172043,-0.612903225806451,0.568439407149085,0.419354838709678,0.646697388632873,0.689303904923599,-0.451612903225806,0.872983870967742,0.570967741935484,-0.451612903225806,-0.774193548387096,-0.429677419354838,-0.422287390029325,0.463594470046083,0.879506641366224,0.438330170777989,-0.47394540942928,-0.679073614557485,0.566666666666667,-0.727272727272727,-0.432432432432432,0.56989247311828,-0.516129032258064,-0.667931688804553,-0.445967741935484,-0.666666666666666,-0.62126642771804,-0.548387096774193
"Sequence Specific Dna Binding",0.586206896551724,0.62962962962963,0.496551724137931,-0.529454022988506,0.440438871473354,-0.622988505747126,0.403735632183908,-0.757970071567989,-0.497701149425288,0.404761904761905,-0.65581098339719,-0.569278996865204,-0.50948275862069,-0.714733542319749,0.334051724137931,-0.686025408348457,-0.580901856763926,-0.54520037278658,-0.4447391688771,-0.627041742286751,-0.750718390804597,-0.494252873563219,-0.46164672765658,-0.379310344827586,-0.44073275862069,0.60079575596817,0.435013262599469,-0.327586206896552,-0.537095088819227,-0.662068965517241,0.404761904761905,0.573360378634212,-0.568965517241379,-0.501149425287357,0.418103448275862,-0.373696872493986,-0.827586206896551,-0.897959183673469,0.443103448275862,-0.453889334402566,0.494252873563218,-0.87527512839325,0.586206896551724,0.580901856763926,-0.56551724137931,-0.448275862068966,-0.551724137931035,-0.446684350132626,-0.96551724137931,0.422660098522167,-0.60948275862069,0.414807302231237,0.568426724137931,0.507921714818267,-0.512743628185907,-0.477611940298508,-0.514367816091954,-0.758620689655172,0.375773651635721,0.636716852841185
"Signaling Receptor Binding",-0.390243902439024,0.392681210415201,-0.289655172413793,-0.275862068965517,-0.326436781609196,-0.519893899204244,0.540983606557377,-0.275862068965517,-0.438423645320197,0.379310344827586,-0.607553366174056,-0.339214113873296,0.333333333333333,0.507957559681698,0.315649867374005,-0.308702791461412,-0.36417157275021,-0.566716641679161,-0.483620689655173,-0.501915708812261,-0.327586206896552,-0.413793103448276,-0.347826086956522,-0.56551724137931,-0.620689655172414,0.404761904761905,-0.298850574712644,0.268318965517241,-0.32,0.422660098522167,0.384137931034483,0.39576802507837,-0.444444444444445,0.347701149425287,0.628708901363272,0.372050816696915,0.613505747126437,0.556034482758621,-0.34051724137931,0.310344827586207,0.417077175697865,0.466954022988506,-0.275862068965517,0.377777777777778,0.484605911330049,0.303741746148202,0.449137931034483,0.46551724137931,-0.310344827586207,0.334099616858238,0.333333333333333,-0.482758620689655,-0.417750141322781,0.689655172413793,-0.412952060555088,0.464994775339603,0.558109833971903,-0.291954022988506,-0.347826086956522,0.405679513184584
"Signaling Receptor Regulator Activity",0.625,-0.772916666666667,-0.34375,0.65,-0.90625,-0.8125,0.484879032258065,0.568181818181818,-0.4375,0.395,-0.65625,0.5375,0.78125,0.9375,0.6875,-0.6875,-0.4375,-0.368055555555556,-0.75,-0.400735294117647,0.84375,-0.5625,-0.761904761904762,-0.533333333333333,-0.71875,0.772727272727273,-0.78125,-0.53125,-0.615384615384615,0.635416666666667,0.598214285714286,-0.75,-0.727272727272727,-0.5,0.857638888888889,-0.40625,0.71875,-0.834821428571429,-0.75,0.5625,0.71875,0.75,-0.6875,-0.65625,0.542613636363636,-0.367559523809524,-0.477272727272727,0.76875,0.3125,0.495535714285714,0.8125,-0.5,0.78125,0.9375,-0.870833333333333,0.5625,0.85,-0.34375,-0.761904761904762,-0.78125
"Skeletal System Development",0.90625,0.625,0.597222222222222,-0.84375,0.46875,-0.75,-0.59375,-0.727272727272727,-0.424107142857143,0.625,-0.75,-0.732142857142857,-0.71875,-0.875,-0.675,-0.689903846153846,-0.675,-0.90625,-0.90625,-0.75,-0.6875,-0.75,-0.71875,0.4375,-0.71875,0.71875,0.625,0.614583333333333,0.839583333333333,-0.581730769230769,0.96875,0.9375,-0.875,-0.416666666666667,0.9375,0.65625,-0.870833333333333,0.810855263157895,0.84375,-0.40625,0.65625,-0.96875,0.75,1,-0.53125,0.729779411764706,0.700892857142857,-0.71875,-0.675,0.625,0.568181818181818,0.726973684210526,0.548387096774194,0.336805555555556,-0.496527777777778,0.625,-0.40625,-0.75,0.614583333333333,0.78125
"Smooth Muscle Cell Proliferation",0.71875,0.5625,0.6875,-0.497159090909091,-0.5,-0.75,0.696022727272727,-0.64,0.65625,0.639705882352941,-0.65625,0.819852941176471,0.739130434782609,0.561342592592593,0.40625,-0.6875,0.40625,-0.721590909090909,-0.71875,-0.3125,0.730654761904762,-0.798076923076923,-0.375,0.6875,-0.6875,0.84375,-0.758223684210526,0.59375,-0.941176470588235,-0.78125,0.85,0.514423076923077,-0.90625,-0.638888888888889,0.819852941176471,-0.375,-0.9375,-0.71875,-0.96875,-0.4375,0.71875,-0.620923913043478,0.34375,0.76875,-0.75,-0.629464285714286,-0.59375,-0.526785714285714,-0.71875,-0.40625,0.78125,0.875,0.78125,0.8125,-0.75,0.75,0.59375,-0.78125,-0.888888888888889,0.514945652173913
"Supramolecular Complex",0.739130434782609,0.375,0.9375,-0.75,0.40625,-0.84375,-0.798076923076923,0.598214285714286,0.8125,0.550480769230769,0.62962962962963,0.803571428571429,0.690340909090909,0.766826923076923,-0.3125,-0.802083333333333,0.607142857142857,0.90625,-0.732142857142857,-0.59375,0.71875,-0.9375,0.59375,-0.71875,-0.802083333333333,0.875,-0.941176470588235,-0.71875,0.78125,-0.53125,-0.721590909090909,0.700892857142857,-0.375,-0.34375,0.875,-0.475,-0.42625,-0.761904761904762,0.65,-0.78125,0.739130434782609,-0.446428571428571,-0.65625,-0.375,-0.6875,-0.78125,-0.625,0.65,0.549632352941177,0.700892857142857,0.75,0.65625,0.4375,-0.625,-0.78125,-0.761904761904762,-0.888888888888889,-0.526785714285714,0.489583333333333,-0.40625
"Supramolecular Fiber Organization",-0.6875,-0.53125,-0.65625,-0.96875,-0.53125,-0.5625,-0.78125,-0.90625,-0.53125,-0.53125,-0.90625,-0.65625,-0.96875,-1,-0.53125,-0.53125,-0.9375,-0.53125,-0.78125,-0.53125,-1.03125,-0.84375,-0.53125,-0.53125,-0.53125,-0.53125,-0.53125,-0.53125,-0.53125,-0.6875,-0.53125,-0.53125,-0.78125,-0.53125,-0.53125,-0.53125,-0.875,-0.53125,-0.53125,-0.875,-0.78125,-0.71875,-0.53125,-0.53125,-0.875,-0.65625,-0.53125,-0.53125,-0.65625,-0.53125,-0.875,-0.53125,-0.53125,-0.875,-0.53125,-0.53125,-0.53125,-0.65625,-0.53125,-0.53125
"Synapse",0.28,-0.323809523809524,0.362962962962963,0.48030303030303,-0.408333333333333,-0.438095238095238,-0.81578947368421,0.355072463768116,-0.795238095238095,-0.45625,0.33030303030303,-0.266666666666667,-0.541025641025641,-0.391869918699187,-0.31060606060606,-0.373809523809524,0.366666666666667,0.387719298245614,0.610526315789474,-0.483333333333333,0.35,0.435897435897436,-0.592592592592592,-0.494573643410853,0.3625,-0.395238095238095,0.475,0.582051282051282,0.333333333333333,0.361904761904762,0.569230769230769,0.487878787878788,0.333333333333333,0.286021505376344,0.467441860465116,0.433333333333333,-0.383333333333333,0.453333333333333,0.469047619047619,0.761538461538461,0.673584905660377,-0.384313725490196,-0.342424242424242,-0.3,-0.383333333333333,0.405263157894737,0.704761904761905,0.338759689922481,-0.433333333333333,-0.563768115942029,0.472222222222222,-0.551724137931034,0.48,0.536363636363636,0.646153846153846,-0.381481481481481,-0.427642276422764,-0.64,-0.323809523809524,0.739130434782609
"Synaptic Signaling",0.6,-0.394594594594595,-0.378494623655914,-0.4,-0.788888888888889,-0.645098039215686,-0.607843137254902,0.378571428571429,-0.646666666666667,-0.417647058823529,0.387719298245614,-0.364102564102564,-0.594444444444444,-0.507801418439716,-0.566666666666667,-0.457142857142857,-0.428571428571428,0.572916666666667,-0.425,-0.452380952380952,0.333333333333333,0.404761904761905,-0.735897435897436,-0.396078431372549,-0.319298245614035,-0.421212121212121,0.395348837209302,0.378787878787879,-0.309523809523809,0.524242424242424,0.833333333333333,0.4,-0.3,0.386666666666667,0.451515151515152,0.433333333333333,-0.505882352941176,0.464102564102564,0.43030303030303,0.633333333333333,0.772340425531915,0.266666666666667,0.48695652173913,0.533333333333333,-0.332520325203252,0.67843137254902,0.68974358974359,0.347619047619048,-0.3,-0.437984496124031,0.607142857142857,-0.470588235294118,0.491836734693878,0.845098039215686,0.323809523809524,0.466666666666667,0.733333333333333,0.5,-0.334883720930232,0.68
"T Cell Activation",0.457757296466974,-0.620347394540942,0.334677419354839,-0.384707287933094,-0.610752688172043,0.548387096774194,-0.677419354838709,-0.801672640382317,0.491039426523298,-0.614193548387096,-0.417657045840407,0.451612903225807,0.32258064516129,-0.477419354838709,-0.666666666666666,0.385984427141268,0.663394109396914,-0.76297335203366,0.645161290322581,-0.741935483870967,-0.27741935483871,0.404233870967742,-0.419354838709677,-0.495483870967742,0.652605459057072,-0.5,0.419354838709677,0.362428842504744,0.652605459057072,-0.387096774193548,0.709677419354839,0.435483870967742,0.515151515151515,0.512406947890819,0.435483870967742,-0.571428571428571,-0.509677419354838,-0.451612903225806,-0.52073732718894,0.463225806451613,0.306451612903226,0.424884792626728,-0.495483870967742,0.440597954366641,0.741935483870968,-0.483870967741935,0.419354838709677,-0.713709677419354,-0.370967741935484,-0.436491935483871,-0.306451612903226,0.512406947890819,0.5,0.506451612903226,0.421744324970131,0.835253456221198,0.645161290322581,0.435483870967742,0.352449223416965,0.632955536181343
"T Cell Activation Involved In Immune Response",-0.516129032258065,-0.416666666666667,0.395,-0.670955882352941,-0.68125,-0.3125,-0.71875,-0.84375,-0.375,-0.670955882352941,-0.760416666666667,-0.5625,-0.5625,-0.6875,-0.625,0.46625,-0.625,-0.68125,0.6875,-0.71875,-0.6875,-0.580882352941176,-0.40625,-0.6375,-0.5625,0.65625,-0.40625,0.447916666666667,-0.5,-0.526785714285714,0.71875,0.875,-0.625,0.589673913043478,0.726973684210526,-0.375,-0.674342105263158,-0.4375,0.59375,-0.65625,0.336309523809524,0.484879032258065,0.59375,0.484879032258065,1,-0.625,0.465277777777778,-0.581730769230769,-0.506578947368421,0.639705882352941,-0.338815789473684,0.770833333333333,0.653846153846154,0.8125,0.572916666666667,0.875,0.726973684210526,0.493055555555556,0.741666666666667,0.90625
"T Cell Differentiation",-0.516129032258065,-0.416666666666667,0.395,-0.670955882352941,-0.68125,-0.3125,-0.71875,-0.84375,-0.375,-0.670955882352941,-0.760416666666667,-0.5625,-0.5625,-0.6875,-0.625,0.46625,-0.625,-0.68125,0.6875,-0.71875,-0.6875,-0.580882352941176,-0.40625,-0.6375,-0.5625,0.65625,-0.40625,0.447916666666667,-0.5,-0.526785714285714,0.71875,0.875,-0.625,0.589673913043478,0.726973684210526,-0.375,-0.674342105263158,-0.4375,0.59375,-0.65625,0.336309523809524,0.484879032258065,0.59375,0.484879032258065,1,-0.625,0.465277777777778,-0.581730769230769,-0.506578947368421,0.639705882352941,-0.338815789473684,0.770833333333333,0.653846153846154,0.8125,0.572916666666667,0.875,0.726973684210526,0.493055555555556,0.741666666666667,0.90625
"T Cell Differentiation Involved In Immune Response",-0.516129032258065,-0.416666666666667,0.395,-0.670955882352941,-0.68125,-0.3125,-0.71875,-0.84375,-0.375,-0.670955882352941,-0.760416666666667,-0.5625,-0.5625,-0.6875,-0.625,0.46625,-0.625,-0.68125,0.6875,-0.71875,-0.6875,-0.580882352941176,-0.40625,-0.6375,-0.5625,0.65625,-0.40625,0.447916666666667,-0.5,-0.526785714285714,0.71875,0.875,-0.625,0.589673913043478,0.726973684210526,-0.375,-0.674342105263158,-0.4375,0.59375,-0.65625,0.336309523809524,0.484879032258065,0.59375,0.484879032258065,1,-0.625,0.465277777777778,-0.581730769230769,-0.506578947368421,0.639705882352941,-0.338815789473684,0.770833333333333,0.653846153846154,0.8125,0.572916666666667,0.875,0.726973684210526,0.493055555555556,0.741666666666667,0.90625
"Tissue Development",0.78125,-0.40625,0.90625,-0.447916666666667,0.607638888888889,-0.65625,0.559210526315789,-0.761904761904762,-0.628472222222222,0.80952380952381,-0.367559523809524,0.857638888888889,0.510416666666667,-0.689903846153846,-0.4375,-0.84375,-0.46875,0.690340909090909,0.5625,-0.496527777777778,-0.46875,-0.541666666666667,-0.59375,0.40625,0.625,0.8125,0.726973684210526,0.369485294117647,-0.834821428571429,-0.8125,0.772727272727273,0.75,-0.90625,-0.78125,0.8125,0.4375,-0.90625,-0.761029411764706,-0.625,0.545833333333333,0.84375,-0.875,0.5625,0.909926470588235,0.625,0.40625,-0.5625,-0.84375,-0.90625,0.46875,0.65,0.770833333333333,0.71875,0.8125,-0.75,-0.524305555555556,-0.670955882352941,-0.71875,-0.59375,0.8125
"Trans Golgi Network",-0.354838709677419,-0.407258064516129,0.634408602150538,-0.774193548387096,0.462701612903226,-0.755376344086021,-0.715370018975332,-0.792114695340501,0.870967741935484,0.488479262672811,-0.870967741935483,0.490015360983103,-0.704584040747029,-0.96774193548387,-0.432258064516129,-0.799999999999999,-0.540135033758439,0.555178268251273,-0.663082437275985,-0.580645161290322,-0.852770885028949,-0.870967741935483,-0.444022770398482,-0.425115207373272,-0.460829493087557,0.474193548387097,-0.516129032258064,-0.439665471923536,0.417888563049853,-0.677419354838709,-0.516129032258064,0.493951612903226,-0.774193548387096,-0.446051167964405,1,-0.533660589060308,-0.518026565464895,-0.387096774193548,-0.517972350230414,-0.806451612903225,0.515151515151515,-0.741935483870967,-0.442514474772539,-0.385199240986717,-0.903225806451612,-0.64516129032258,-0.455334987593052,0.421935483870968,-0.677419354838709,-0.498924731182795,-0.604301075268817,0.524423963133641,-0.460829493087557,-0.741935483870967,-0.659574468085106,-0.464690496948561,-0.839950372208436,-0.677419354838709,-0.452346041055718,-0.411568409343715
"Transcription Regulator Activity",0.586206896551724,0.62962962962963,0.496551724137931,-0.529454022988506,0.440438871473354,-0.622988505747126,0.403735632183908,-0.757970071567989,-0.497701149425288,0.404761904761905,-0.65581098339719,-0.569278996865204,-0.50948275862069,-0.714733542319749,0.334051724137931,-0.686025408348457,-0.580901856763926,-0.54520037278658,-0.4447391688771,-0.627041742286751,-0.750718390804597,-0.494252873563219,-0.46164672765658,-0.379310344827586,-0.44073275862069,0.60079575596817,0.435013262599469,-0.327586206896552,-0.537095088819227,-0.662068965517241,0.404761904761905,0.573360378634212,-0.568965517241379,-0.501149425287357,0.418103448275862,-0.373696872493986,-0.827586206896551,-0.897959183673469,0.443103448275862,-0.453889334402566,0.494252873563218,-0.87527512839325,0.586206896551724,0.580901856763926,-0.56551724137931,-0.448275862068966,-0.551724137931035,-0.446684350132626,-0.96551724137931,0.422660098522167,-0.60948275862069,0.414807302231237,0.568426724137931,0.507921714818267,-0.512743628185907,-0.477611940298508,-0.514367816091954,-0.758620689655172,0.375773651635721,0.636716852841185
"Transferase Complex",0.428453267162945,-0.709677419354838,-0.556451612903226,0.663594470046083,-0.709677419354838,0.68,-0.316970546984572,-0.800248138957816,0.471198156682028,-0.728739002932551,0.650853889943074,0.535980148883375,0.666199158485274,0.653846153846154,0.447368421052632,0.774193548387097,0.539170506912442,-0.453510436432637,0.67741935483871,-0.269677419354839,0.52073732718894,0.751710654936461,0.729646697388633,-0.741935483870967,-0.297043010752688,-0.666666666666666,-0.451612903225806,-0.612903225806451,0.539784946236559,0.645161290322581,-0.32258064516129,-0.935483870967741,0.708333333333333,-0.422287390029325,-0.728110599078341,-0.741935483870967,0.512406947890819,0.354838709677419,-0.466893039049236,0.511921458625526,-0.580645161290322,0.817836812144213,-0.69106699751861,-0.756097560975609,0.741935483870968,-0.483870967741935,-0.615384615384615,0.452725250278087,0.67741935483871,-0.467741935483871,-0.431451612903226,-0.643758765778401,-0.718637992831541,0.306451612903226,0.354838709677419,0.471198156682028,0.666199158485274,0.612903225806452,-0.335685483870968,-0.354838709677419
"Transferase Complex Transferring Phosphorus Containing Groups",-0.592592592592593,-0.78125,-0.506578947368421,0.625,-0.6875,0.71875,-0.65625,-0.721590909090909,0.619318181818182,-0.78125,0.5625,0.607638888888889,0.5625,-0.40625,-0.761904761904762,0.684027777777778,0.76875,-0.8125,0.65625,-0.71875,-0.3125,0.6875,0.46875,-0.674342105263158,0.658653846153846,-0.761904761904762,-0.59375,-0.59375,0.729166666666667,0.625,0.6875,-0.870833333333333,0.80952380952381,0.770833333333333,-0.65625,-0.75,-0.375,-0.65625,-0.526785714285714,0.572916666666667,-0.721590909090909,0.76875,-0.761029411764706,-0.56875,0.75,-0.496527777777778,0.40625,-0.629464285714286,0.65625,-0.504464285714286,-0.721590909090909,-0.477272727272727,-0.78125,0.3625,0.6875,0.875,0.71875,0.770833333333333,0.395,0.440217391304348
"Transmembrane Receptor Protein Serine Threonine Kinase Signaling Pathway",0.65625,-0.71875,0.607142857142857,0.658653846153846,-0.28125,0.385416666666667,-0.456018518518519,0.40625,-0.875,0.515151515151515,0.6875,0.502083333333333,0.84375,0.5625,-0.4375,-0.71875,-0.46875,0.6875,0.53125,-0.851102941176471,0.5625,0.65625,-0.732142857142857,-0.625,-0.479166666666667,-0.3125,0.514423076923077,-0.71875,-0.590460526315789,-0.38125,-0.375,-0.310661764705882,0.520474137931034,-0.615384615384615,0.40625,-0.8125,-0.541666666666667,-0.870833333333333,-0.65625,0.84375,0.8125,0.416666666666667,-0.732142857142857,0.729166666666667,0.730654761904762,0.696022727272727,-0.53125,-0.8125,-0.40625,0.46875,0.839583333333333,-0.761029411764706,0.59375,0.875,-0.516129032258065,-0.504464285714286,-0.42625,0.739130434782609,-0.34375,0.690340909090909
